"Format","AiM CSV File"
"Session","Rust kart"
"Vehicle","Rotax Max"
"Racer","Maxim"
"Championship",""
"Comment","Rustavi practice"
"Date","Saturday, July 26, 2025"
"Time","11:15 AM"
"Sample Rate","20"
"Duration","462.996"
"Segment","Session"
"Beacon Markers","68.943","131.836","193.826","255.808","317.364","378.351","444.859","462.996"
"Segment Times","1:08.943","1:02.893","1:01.990","1:01.982","1:01.556","1:00.987","1:06.508","0:18.137"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","InlineAcc","LateralAcc","VerticalAcc","G Lat Smth","G Long Smth","G sum smth","G Lat imu f","G Long imu f"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","g","g","g","g","g","g","g","g"

"413.050","41.0162","15","-0.0742","-0.2770","1.1550","-27.1182","-3.6198","414.3778","6.7000","0.1300","180.3387","41.56776024","44.94872882","0.2810","-0.3743","-0.8564","0.0543","-0.2570","0.2890","-0.3239","-0.0293"
"413.100","40.7544","15","-0.0389","-0.2029","1.1254","-27.1901","-1.9187","414.3601","6.7000","0.1300","338.0511","41.56776464","44.94872575","-0.1009","-0.3872","-0.8523","0.0477","-0.2373","0.2545","-0.2756","-0.0196"
"413.150","40.6700","15","-0.0075","-0.1967","1.0517","-27.1252","-0.3755","414.3413","6.7000","0.1300","1723.7247","41.56776913","44.94872268","-0.5562","-0.2859","-0.8950","0.0355","-0.2210","0.2187","-0.2466","-0.0177"
"413.200","40.3591","15","-0.0203","-0.1388","0.9989","-26.8802","-1.0174","414.3202","6.7000","0.1300","631.3603","41.56777363","44.94871973","-0.2189","-0.2756","-0.8137","0.0221","-0.2049","0.1830","-0.2391","-0.0124"
"413.250","39.7791","15","-0.0266","-0.1229","1.0139","-27.1481","-1.3410","414.3130","6.7000","0.1300","472.0991","41.56777783","44.94871673","0.0088","-0.0312","-0.7534","0.0131","-0.1881","0.1466","-0.2725","-0.0124"
"413.300","39.5755","15","-0.0266","-0.0878","1.0013","-27.4682","-1.3482","414.3059","6.7000","0.1300","467.1931","41.56778214","44.94871368","-0.0925","0.4075","-0.5070","0.0070","-0.1701","0.1157","-0.2725","-0.0124"
"413.350","39.7725","15","0.0176","-0.0845","1.0253","-27.3851","0.8957","414.3069","6.7000","0.1300","706.7271","41.56778661","44.94871062","0.0704","0.3188","-0.4436","0.0015","-0.1505","0.0973","-0.2476","0.0173"
"413.400","39.6830","15","0.0433","-0.0926","0.9438","-27.1184","2.2116","414.2865","6.7000","0.1300","285.5798","41.56779098","44.94870768","0.0354","-0.4155","-0.4489","-0.0062","-0.1313","0.0875","-0.2411","0.0183"
"413.450","39.1701","15","-0.0030","-0.0726","0.9119","-26.9277","-0.1561","414.2689","6.7000","0.1300","3993.1826","41.56779527","44.94870491","0.5103","-0.5215","-0.7339","-0.0192","-0.1144","0.0834","-0.2357","0.0567"
"413.500","38.6484","15","-0.0158","-0.0431","0.9296","-27.1780","-0.8124","414.2626","6.7000","0.1300","757.1609","41.56779948","44.94870205","0.4497","-0.4812","-1.0469","-0.0350","-0.0983","0.0829","-0.2357","0.2274"
"413.550","39.0758","15","0.0079","-0.0148","0.8992","-27.0701","0.4073","414.2709","6.7000","0.1300","1526.8695","41.56780387","44.94869907","-0.0765","-0.1971","-1.1221","-0.0491","-0.0837","0.0854","-0.2384","0.3745"
"413.600","39.4762","15","0.0444","-0.0047","0.9108","-27.2260","2.2931","414.2798","6.7000","0.1300","273.9927","41.56780828","44.94869599","0.0675","-0.4346","-0.9514","-0.0607","-0.0732","0.0912","-0.3062","0.4419"
"413.650","39.2913","15","0.0788","-0.0131","0.9416","-26.8330","4.0689","414.2890","6.7000","0.1300","153.6889","41.56781263","44.94869319","0.6099","0.2346","-0.8486","-0.0750","-0.0650","0.0976","-0.2237","0.4310"
"413.700","39.0103","15","0.1200","-0.0245","0.8911","-26.7295","6.2050","414.2737","6.7000","0.1300","100.0593","41.56781698","44.94869032","0.3840","0.0408","-0.7700","-0.0920","-0.0582","0.1047","-0.1487","0.3840"
"413.750","39.0612","15","0.1245","-0.0576","0.8220","-26.1348","6.4444","414.2430","6.7000","0.1300","96.4675","41.56782143","44.94868770","0.4731","-0.2158","-0.2474","-0.1076","-0.0525","0.1127","-0.1487","0.3650"
"413.800","39.2134","15","0.1197","-0.0555","0.8321","-26.5040","6.2087","414.2535","6.7000","0.1300","100.5197","41.56782582","44.94868470","0.4521","-0.2422","-0.4153","-0.1193","-0.0483","0.1211","-0.1487","0.3650"
"413.850","38.7285","15","0.1406","-0.0519","0.8640","-25.3706","7.3139","414.2634","6.7000","0.1300","84.2755","41.56783017","44.94868221","0.2693","0.4998","-0.7427","-0.1255","-0.0456","0.1286","-0.1910","0.2642"
"413.900","38.5569","15","0.1479","-0.0697","0.8341","-24.7805","7.7130","414.2595","6.7000","0.1300","79.5611","41.56783452","44.94867959","-0.0327","0.1071","-0.9614","-0.1265","-0.0428","0.1319","-0.2440","0.1141"
"413.950","38.3834","15","0.1429","-0.0854","0.8381","-24.5444","7.4755","414.2530","6.7000","0.1300","81.7190","41.56783890","44.94867711","0.0541","-0.5938","-1.0850","-0.1233","-0.0409","0.1291","-0.2968","0.1119"
"414.000","38.2503","15","0.1247","-0.1021","0.7643","-24.2748","6.5490","414.2256","6.7000","0.1300","92.9567","41.56784333","44.94867454","0.0882","-0.8911","-1.0464","-0.1167","-0.0416","0.1213","-0.3091","0.1119"
"414.050","38.3991","15","0.1222","-0.0599","0.7262","-24.3080","6.4493","414.2075","6.7000","0.1300","94.7611","41.56784769","44.94867189","-0.0351","-0.5488","-1.0312","-0.1060","-0.0447","0.1126","-0.4041","0.1119"
"414.100","38.2687","15","0.1029","-0.0249","0.6811","-24.2997","5.4435","414.1957","6.7000","0.1300","111.8875","41.56785209","44.94866937","0.0400","-0.2440","-1.0076","-0.0930","-0.0505","0.1042","-0.4041","0.1119"
"414.150","38.0573","15","0.1062","-0.0252","0.6575","-24.0545","5.6220","414.1779","6.7000","0.1300","107.7385","41.56785636","44.94866693","0.2664","-0.3523","-1.1221","-0.0803","-0.0583","0.0933","-0.3921","0.1368"
"414.200","38.1909","15","0.0689","-0.0304","0.5829","-23.4455","3.6551","414.1602","6.7000","0.1300","166.2977","41.56786082","44.94866452","0.5073","-0.4609","-1.2061","-0.0674","-0.0662","0.0827","-0.3132","0.1594"
"414.250","38.1080","15","0.0449","-0.0200","0.5653","-23.1890","2.3857","414.1413","6.7000","0.1300","254.2255","41.56786519","44.94866209","0.3813","-0.3638","-1.1680","-0.0548","-0.0733","0.0748","-0.2747","0.1594"
"414.300","38.0771","15","0.0111","-0.0102","0.5578","-22.9321","0.5897","414.1468","6.7000","0.1300","1027.6113","41.56786964","44.94865968","0.0892","-0.2620","-1.0718","-0.0430","-0.0797","0.0701","-0.2440","0.1626"
"414.350","37.8497","15","0.0482","-0.0434","0.5357","-22.7428","2.5618","414.1398","6.7000","0.1300","235.1434","41.56787398","44.94865726","0.1896","-0.2365","-0.9878","-0.0317","-0.0861","0.0710","-0.2258","0.1735"
"414.400","37.8507","15","0.0251","-0.0304","0.5411","-22.8799","1.3373","414.1313","6.7000","0.1300","450.4711","41.56787830","44.94865490","0.0612","0.0980","-1.1533","-0.0215","-0.0917","0.0766","-0.0724","0.1594"
"414.450","37.9796","15","0.0095","-0.0311","0.4806","-23.2800","0.5091","414.1191","6.7000","0.1300","1187.3113","41.56788269","44.94865241","-0.2360","0.4001","-1.2393","-0.0135","-0.0954","0.0849","-0.0724","0.0892"
"414.500","37.8605","15","0.0166","-0.0703","0.4970","-23.3553","0.8863","414.1378","6.7000","0.1300","679.8907","41.56788704","44.94864986","0.1626","0.0849","-1.0408","-0.0078","-0.0982","0.0960","-0.0724","0.0892"
"414.550","37.3179","15","0.0008","-0.0906","0.5613","-23.3040","0.0415","414.1602","6.7000","0.1300","10000.0000","41.56789127","44.94864757","0.0638","0.2003","-0.7656","-0.0032","-0.1017","0.1094","0.0315","0.0154"
"414.600","37.3980","15","0.0027","-0.1138","0.5260","-23.2326","0.1441","414.1429","6.7000","0.1300","4129.9897","41.56789562","44.94864510","-0.3418","-0.2844","-0.8284","0.0004","-0.1051","0.1232","0.0917","-0.0305"
"414.650","37.3593","15","-0.0168","-0.1654","0.5110","-22.8141","-0.9100","414.1429","6.7000","0.1300","653.4232","41.56789990","44.94864283","0.3540","-0.1499","-0.9243","0.0004","-0.1088","0.1349","0.0917","0.0761"
"414.700","37.0549","15","-0.0170","-0.1780","0.4731","-23.0187","-0.9265","414.1407","6.7000","0.1300","636.5160","41.56790418","44.94864042","0.1932","-0.5537","-0.9724","-0.0008","-0.1135","0.1457","0.0917","0.1626"
"414.750","36.4944","15","-0.0099","-0.1914","0.4429","-22.5588","-0.5423","414.1200","6.7000","0.1300","1070.9442","41.56790830","44.94863841","-0.2939","0.3179","-0.9111","-0.0020","-0.1197","0.1553","0.1190","-0.0377"
"414.800","36.0203","15","-0.0087","-0.1850","0.4105","-22.8269","-0.4811","414.1112","6.6700","0.1300","1191.5106","41.56791236","44.94863613","0.2688","0.4175","-0.5334","-0.0040","-0.1270","0.1625","0.1190","0.0782"
"414.850","35.4189","15","0.0159","-0.1877","0.4555","-22.8107","0.8920","414.1262","6.6000","0.1300","631.9716","41.56791632","44.94863391","0.3169","0.1888","-0.7598","-0.0085","-0.1337","0.1652","0.1190","0.1357"
"414.900","35.3895","15","0.0228","-0.1890","0.3748","-23.6800","1.2890","414.0949","6.6000","0.1300","436.9447","41.56792038","44.94863144","-0.0792","0.1171","-1.1748","-0.0157","-0.1395","0.1644","0.1190","-0.0141"
"414.950","35.4465","15","0.0270","-0.1532","0.4145","-23.6328","1.5401","414.1064","6.6000","0.1300","366.3146","41.56792443","44.94862908","-0.1610","0.1694","-0.9277","-0.0254","-0.1464","0.1638","0.1190","-0.0122"
"415.000","34.8741","15","0.0138","-0.1432","0.4970","-23.4436","0.7942","414.1385","6.6000","0.1300","698.8889","41.56792831","44.94862694","0.4036","0.1262","-0.4518","-0.0378","-0.1528","0.1644","0.1002","0.1595"
"415.050","34.7945","15","0.0314","-0.1635","0.4361","-22.8144","1.8203","414.1141","6.6000","0.1300","304.2272","41.56793242","44.94862485","-0.2286","-0.0549","-0.5664","-0.0494","-0.1572","0.1640","0.1002","0.1595"
"415.100","34.8192","15","0.0355","-0.1350","0.3133","-21.7089","2.0762","414.0775","6.6000","0.1300","266.9075","41.56793652","44.94862287","-0.2683","-0.1636","-0.9138","-0.0556","-0.1611","0.1619","0.1002","0.1595"
"415.150","34.2093","15","0.0641","-0.0836","0.3823","-22.1363","3.7695","414.0928","6.6000","0.1300","144.4374","41.56794042","44.94862077","0.2544","-0.0862","-0.8955","-0.0548","-0.1643","0.1594","0.1002","0.1595"
"415.200","33.8386","15","0.0933","-0.1149","0.4156","-22.0122","5.5144","414.1094","6.6000","0.1330","97.6642","41.56794427","44.94861873","0.4705","0.0588","-0.8608","-0.0489","-0.1656","0.1598","0.0859","0.0762"
"415.250","33.5866","15","0.1205","-0.1477","0.4395","-22.1252","7.1677","414.1229","6.6000","0.1400","74.5776","41.56794806","44.94861665","0.3127","0.3567","-0.6587","-0.0404","-0.1651","0.1629","0.0404","-0.0426"
"415.300","33.5996","15","0.0915","-0.1695","0.4105","-22.5757","5.4838","414.1229","6.6000","0.1400","97.5156","41.56795193","44.94861450","0.0762","0.2966","-0.2689","-0.0303","-0.1630","0.1647","0.0404","-0.0550"
"415.350","33.3589","15","0.0348","-0.1746","0.4176","-22.1913","2.1046","414.1064","6.6000","0.1400","252.2631","41.56795581","44.94861254","-0.1031","0.3926","-0.3984","-0.0193","-0.1602","0.1671","0.0404","-0.0550"
"415.400","32.7269","15","-0.0332","-0.1498","0.3703","-21.6116","-2.0308","414.0916","6.6000","0.1400","256.4829","41.56795949","44.94861068","-0.0933","-0.1455","-0.3308","-0.0073","-0.1561","0.1739","0.0041","-0.0550"
"415.450","32.8257","15","-0.0532","-0.1655","0.4111","-21.0038","-3.2693","414.1060","6.6000","0.1400","159.8027","41.56796342","44.94860884","-0.3879","-0.1727","-0.6514","0.0075","-0.1509","0.1805","-0.1206","-0.0550"
"415.500","32.7390","15","-0.0540","-0.1862","0.4136","-21.3159","-3.3523","414.1036","6.6000","0.1400","155.4336","41.56796727","44.94860682","-0.8159","-0.3745","-0.8049","0.0215","-0.1470","0.1813","-0.1455","-0.0947"
"415.550","31.7478","15","-0.0588","-0.1694","0.3912","-20.9295","-3.6900","414.1131","6.6000","0.1400","136.9338","41.56797080","44.94860506","0.1176","-0.1465","-0.6157","0.0297","-0.1436","0.1771","-0.1455","-0.0975"
"415.600","31.3316","15","-0.0298","-0.1644","0.4871","-22.4604","-1.8843","414.1374","6.6000","0.1400","264.6412","41.56797422","44.94860294","0.2585","-0.0165","-0.2203","0.0289","-0.1379","0.1737","-0.1455","-0.0511"
"415.650","31.5607","15","-0.0250","-0.2010","0.4477","-23.5532","-1.6004","414.1345","6.6000","0.1400","313.8629","41.56797785","44.94860064","0.0620","-0.6621","-0.7354","0.0161","-0.1326","0.1736","-0.1370","0.0507"
"415.700","31.1773","15","-0.0237","-0.2027","0.4380","-23.3613","-1.5277","414.1289","6.6000","0.1400","324.7995","41.56798131","44.94859872","-0.2744","-0.3562","-1.0425","-0.0033","-0.1295","0.1723","-0.1379","0.1318"
"415.750","30.7340","15","-0.0121","-0.1917","0.4505","-22.4754","-0.7914","414.1411","6.6000","0.1400","618.0635","41.56798490","44.94859692","0.1626","0.0099","-0.7456","-0.0243","-0.1269","0.1680","-0.1379","0.2000"
"415.800","30.2005","15","0.0007","-0.1492","0.4941","-21.8349","0.0472","414.1579","6.6000","0.1400","10000.0000","41.56798830","44.94859518","0.3350","0.1758","-0.5757","-0.0425","-0.1234","0.1621","-0.1526","0.2583"
"415.850","30.2325","15","0.0490","-0.1283","0.4761","-21.8834","3.2720","414.1458","6.6000","0.1400","147.0552","41.56799177","44.94859327","0.0605","-0.1293","-0.8477","-0.0563","-0.1202","0.1539","-0.1570","0.1464"
"415.900","30.1843","15","0.1135","-0.1237","0.5234","-21.6286","7.6236","414.1616","6.6000","0.1400","63.0144","41.56799530","44.94859142","0.2854","-0.1526","-1.1411","-0.0679","-0.1196","0.1441","-0.1570","0.1318"
"415.950","29.5503","15","0.1513","-0.0715","0.6086","-21.0127","10.2305","414.1882","6.6000","0.1400","45.9712","41.56799871","44.94858988","0.5029","-0.2512","-1.0596","-0.0786","-0.1209","0.1340","-0.2069","0.2159"
"416.000","29.5474","15","0.1183","-0.0501","0.5546","-20.7718","8.0304","414.1855","6.6000","0.1400","58.5600","41.56800216","44.94858818","0.2617","-0.2352","-1.1226","-0.0887","-0.1212","0.1271","-0.2069","0.2327"
"416.050","29.6398","15","0.1033","-0.0900","0.4684","-21.3915","7.0354","414.1652","6.6000","0.1400","67.0508","41.56800563","44.94858634","0.0231","-0.3516","-1.1904","-0.0969","-0.1218","0.1243","-0.2069","0.2472"
"416.100","29.6660","15","0.0741","-0.0606","0.4736","-20.9164","5.0726","414.1624","6.6000","0.1400","93.0777","41.56800916","44.94858466","0.0859","-0.6646","-1.2695","-0.1008","-0.1242","0.1260","-0.2352","0.2749"
"416.150","29.5726","15","0.0685","0.0149","0.4544","-19.9561","4.7043","414.1627","6.6000","0.1400","100.0501","41.56801265","44.94858309","0.2373","-0.1566","-1.2666","-0.1012","-0.1261","0.1324","-0.2352","0.2749"
"416.200","29.4233","15","0.0824","-0.0165","0.4999","-19.6731","5.6539","414.1789","6.6000","0.1400","82.8245","41.56801617","44.94858161","0.2327","-0.0605","-0.7122","-0.1037","-0.1262","0.1424","-0.2007","0.2749"
"416.250","29.1529","15","0.0907","-0.0677","0.5025","-19.1610","6.2334","414.1742","6.6000","0.1400","74.4350","41.56801958","44.94858012","0.4351","-0.1415","-0.6523","-0.1135","-0.1261","0.1555","-0.0701","0.2749"
"416.300","29.1463","15","0.1146","-0.0804","0.3808","-19.2580","7.9131","414.1433","6.6000","0.1400","58.6214","41.56802310","44.94857857","0.3821","-0.2135","-0.6262","-0.1290","-0.1264","0.1720","-0.0577","0.2749"
"416.350","29.0995","15","0.1159","-0.0839","0.2652","-19.1278","8.0424","414.1224","6.6000","0.1300","57.5867","41.56802655","44.94857707","0.7505","0.0278","-0.9092","-0.1487","-0.1273","0.1933","-0.0350","0.3080"
"416.400","28.7934","15","0.1412","-0.1223","0.1506","-18.0311","9.8489","414.0949","6.6000","0.1300","46.5292","41.56803008","44.94857582","0.3352","0.0443","-1.2495","-0.1714","-0.1285","0.2199","-0.0605","0.3821"
"416.450","28.8129","15","0.1836","-0.1864","0.0587","-17.2876","12.9152","414.0703","6.6000","0.1300","35.5062","41.56803365","44.94857456","-0.4814","0.2996","-1.0488","-0.1960","-0.1301","0.2466","-0.0303","0.3619"
"416.500","28.4482","15","0.2251","-0.1766","0.0070","-17.2845","16.0199","414.0577","6.6000","0.1300","28.2629","41.56803702","44.94857332","0.0544","0.2737","-0.8040","-0.2192","-0.1328","0.2701","0.0443","0.3352"
"416.550","27.4940","15","0.2419","-0.1748","-0.0032","-17.2363","17.3977","414.0644","6.6000","0.1305","25.1517","41.56804024","44.94857207","0.4248","-0.4844","-0.5430","-0.2393","-0.1338","0.2880","0.0659","0.3352"
"416.600","27.0893","14","0.2655","-0.2107","-0.1310","-15.3143","19.3241","414.0358","6.6000","0.1430","22.3110","41.56804351","44.94857119","0.5225","-0.2800","-0.7417","-0.2551","-0.1315","0.3026","0.0659","0.3352"
"416.650","27.3601","15","0.3028","-0.2275","-0.2320","-13.2051","22.3447","414.0050","6.6000","0.1500","19.4878","41.56804698","44.94857051","0.0837","0.1121","-0.7427","-0.2655","-0.1299","0.3145","0.0737","0.3137"
"416.700","26.8356","15","0.3071","-0.2101","-0.2418","-12.5018","22.9937","414.0068","6.6000","0.1420","18.5747","41.56805018","44.94856969","0.4033","0.5381","-0.8130","-0.2709","-0.1300","0.3193","0.0737","0.3137"
"416.750","26.0876","15","0.3072","-0.1965","-0.2253","-11.6245","23.3262","414.0162","6.6000","0.1395","17.7996","41.56805326","44.94856911","0.6943","-0.0791","-0.6167","-0.2712","-0.1275","0.3172","0.1846","0.4033"
"416.800","26.0847","15","0.2734","-0.1896","-0.2673","-10.1275","21.0325","414.0035","6.6000","0.1300","19.7386","41.56805649","44.94856858","0.4646","0.0313","-0.6150","-0.2672","-0.1216","0.3115","0.3657","0.3137"
"416.850","25.9461","15","0.2511","-0.1648","-0.3258","-9.2758","19.5717","413.9834","6.6000","0.1300","21.0991","41.56805979","44.94856805","-0.0738","0.4153","-0.7861","-0.2587","-0.1144","0.3014","0.4863","0.2397"
"416.900","25.4218","15","0.2611","-0.1574","-0.3633","-9.1721","20.5786","413.9852","6.6000","0.1300","19.6613","41.56806289","44.94856751","0.2900","0.7607","-0.8459","-0.2470","-0.1058","0.2833","0.5273","0.2625"
"416.950","24.6464","15","0.2388","-0.1469","-0.2982","-8.3635","19.0303","414.0079","6.6000","0.1400","20.6124","41.56806574","44.94856699","0.4312","1.0771","-1.0322","-0.2308","-0.0933","0.2576","0.5242","0.2625"
"417.000","25.0576","15","0.2183","-0.1255","-0.2314","-6.9883","17.5694","414.0338","6.6000","0.1400","22.6989","41.56806903","44.94856675","-0.3079","0.8481","-0.7732","-0.2096","-0.0770","0.2273","0.5620","0.2625"
"417.050","25.1675","15","0.2084","-0.1119","-0.1427","-5.7562","16.9232","414.0594","6.6000","0.1400","23.6689","41.56807230","44.94856665","-0.3169","0.4656","-0.4275","-0.1833","-0.0611","0.2016","0.5620","0.3070"
"417.100","24.5362","15","0.2158","-0.0550","-0.1591","-5.1625","17.6654","414.0641","6.6000","0.1400","22.1057","41.56807538","44.94856644","0.2625","0.4592","-0.8464","-0.1494","-0.0455","0.1871","0.5273","0.3455"
"417.150","24.1773","15","0.1846","0.0069","-0.2326","-4.2879","15.1695","414.0634","6.6000","0.1400","25.3664","41.56807840","44.94856631","0.5908","0.4985","-1.2393","-0.1062","-0.0288","0.1806","0.4347","0.3240"
"417.200","24.5400","15","0.1189","-0.0019","-0.2237","-3.4790","9.7665","414.0733","6.6000","0.1400","39.9903","41.56808162","44.94856620","0.3535","0.4014","-1.1226","-0.0566","-0.0114","0.1782","0.3140","0.3535"
"417.250","24.7390","15","0.0514","-0.0074","-0.0872","-2.8665","4.2198","414.1111","6.6000","0.1400","93.3072","41.56808482","44.94856614","0.4878","-0.2830","-1.0830","-0.0052","0.0049","0.1796","-0.2759","0.3918"
"417.300","24.6573","15","-0.0070","0.0479","-0.0834","-3.1583","-0.5712","414.1181","6.6000","0.1400","687.0253","41.56808792","44.94856600","0.2338","-0.7295","-1.0742","0.0457","0.0206","0.1819","-0.4583","0.3918"
"417.350","25.2154","15","-0.1080","0.0607","-0.0968","-4.0512","-8.8430","414.1161","6.6000","0.1400","45.3821","41.56809121","44.94856561","0.2927","-0.4976","-1.2100","0.0936","0.0359","0.1827","-0.4630","0.4042"
"417.400","25.0955","15","-0.2039","0.0755","-0.0597","-4.8307","-16.6235","414.1188","6.6000","0.1400","24.0267","41.56809427","44.94856516","0.6167","-0.4773","-1.0503","0.1340","0.0491","0.1827","-0.4802","0.3872"
"417.450","24.8313","15","-0.2393","0.0912","0.0092","-5.9482","-19.4051","414.1426","6.6000","0.1400","20.3659","41.56809732","44.94856467","0.4492","-0.6372","-0.9956","0.1608","0.0618","0.1845","-0.4934","0.3872"
"417.500","24.9769","15","-0.2453","0.1558","0.0630","-6.7398","-19.7649","414.1592","6.6000","0.1400","20.1124","41.56810044","44.94856404","0.3420","-0.4104","-1.0879","0.1754","0.0751","0.1899","-0.4919","0.3872"
"417.550","25.4727","15","-0.2289","0.1713","0.0672","-7.5931","-18.2400","414.1721","6.6000","0.1400","22.2265","41.56810377","44.94856347","0.4253","-0.4214","-1.1221","0.1773","0.0891","0.1998","-0.4849","0.3872"
